23;95;5;13.08.2017 7:48:07;14.08.2017 7:51:32;0;20;747;14,8;0,74
24;22;1;14.08.2017 7:52:18;15.08.2017 8:02:30;0;370,26;5553,9;199,94;0,54
24;22;2;14.08.2017 7:52:18;15.08.2017 8:02:30;1;119,72;1795,8;64,65;0,54
24;22;5;14.08.2017 7:52:18;15.08.2017 8:02:30;0;258,58;3684,78;139,63;0,54
24;60;2;14.08.2017 7:52:18;15.08.2017 8:02:30;1;54,79;1999,84;46,02;0,84
24;92;1;14.08.2017 7:52:18;15.08.2017 8:02:30;0;130,26;4624,25;96,39;0,74
24;92;2;14.08.2017 7:52:18;15.08.2017 8:02:30;1;97,73;3469,43;72,32;0,74
24;92;5;14.08.2017 7:52:18;15.08.2017 8:02:30;0;235,82;8121,63;174,51;0,74
24;95;1;14.08.2017 7:52:18;15.08.2017 8:02:30;0;9,09;349,97;6,73;0,74
24;95;2;14.08.2017 7:52:18;15.08.2017 8:02:30;1;20,77;799,65;15,37;0,74
24;95;5;14.08.2017 7:52:18;15.08.2017 8:02:30;0;100,85;3766,76;74,63;0,74
25;22;1;15.08.2017 8:02:49;16.08.2017 8:01:14;0;489,99;7349,85;264,59;0,54
25;22;2;15.08.2017 8:02:49;16.08.2017 8:01:14;1;109,9;1648,5;59,35;0,54
25;22;5;15.08.2017 8:02:49;16.08.2017 8:01:14;0;667,83;9516,59;360,63;0,54
25;50;5;15.08.2017 8:02:49;16.08.2017 8:01:14;0;19,2;651,84;16,13;0,84
25;60;1;15.08.2017 8:02:49;16.08.2017 8:01:14;0;13,69;499,69;11,5;0,84
25;92;1;15.08.2017 8:02:49;16.08.2017 8:01:14;0;281,32;9986,88;208,18;0,74
25;92;2;15.08.2017 8:02:49;16.08.2017 8:01:14;1;135,11;4796,42;99,98;0,74
25;92;5;15.08.2017 8:02:49;16.08.2017 8:01:14;0;104,98;3615,51;77,69;0,74
25;95;1;15.08.2017 8:02:49;16.08.2017 8:01:14;0;62,32;2399,32;46,12;0,74
25;95;2;15.08.2017 8:02:49;16.08.2017 8:01:14;1;110,02;4235,78;81,41;0,74
25;95;5;15.08.2017 8:02:49;16.08.2017 8:01:14;0;75,52;2820,67;55,88;0,74
26;22;1;16.08.2017 8:01:56;17.08.2017 7:46:08;0;200,7;2981,65;108,38;0,54
26;22;2;16.08.2017 8:01:56;17.08.2017 7:46:08;1;59,23;888,45;31,98;0,54
26;22;4;16.08.2017 8:01:56;17.08.2017 7:46:08;1;109,44;1641,6;59,1;0,54
26;22;5;16.08.2017 8:01:56;17.08.2017 7:46:08;0;322,86;4600,76;174,34;0,54
26;60;1;16.08.2017 8:01:56;17.08.2017 7:46:08;0;35;1277,5;29,4;0,84
26;60;2;16.08.2017 8:01:56;17.08.2017 7:46:08;1;170,95;6239,68;143,6;0,84
26;92;1;16.08.2017 8:01:56;17.08.2017 7:46:08;0;171,47;6087,19;126,89;0,74
26;92;2;16.08.2017 8:01:56;17.08.2017 7:46:08;1;70,2;2492,11;51,95;0,74
26;92;5;16.08.2017 8:01:56;17.08.2017 7:46:08;0;99,59;3429,88;73,7;0,74
26;95;1;16.08.2017 8:01:56;17.08.2017 7:46:08;0;30;1155;22,2;0,74
26;95;2;16.08.2017 8:01:56;17.08.2017 7:46:08;1;10;385;7,4;0,74
26;95;3;16.08.2017 8:01:56;17.08.2017 7:46:08;1;78,13;3008,01;57,82;0,74
26;95;5;16.08.2017 8:01:56;17.08.2017 7:46:08;0;26,76;999,48;19,8;0,74
27;22;1;17.08.2017 7:46:33;18.08.2017 7:51:37;0;175,42;2631,3;94,73;0,54
27;22;2;17.08.2017 7:46:33;18.08.2017 7:51:37;1;286,89;4303,35;154,92;0,54
27;22;5;17.08.2017 7:46:33;18.08.2017 7:51:37;0;228,47;3255,72;123,37;0,54
27;50;1;17.08.2017 7:46:33;18.08.2017 7:51:37;0;85,77;3001,95;72,05;0,84
27;60;2;17.08.2017 7:46:33;18.08.2017 7:51:37;1;271,23;9900;227,83;0,84
27;60;5;17.08.2017 7:46:33;18.08.2017 7:51:37;0;429,58;15211,5;360,85;0,84
27;92;1;17.08.2017 7:46:33;18.08.2017 7:51:37;0;112,64;3998,72;83,35;0,74
27;92;2;17.08.2017 7:46:33;18.08.2017 7:51:37;1;155,69;5527;115,21;0,74
27;92;5;17.08.2017 7:46:33;18.08.2017 7:51:37;0;114,99;3960,25;85,09;0,74
27;95;1;17.08.2017 7:46:33;18.08.2017 7:51:37;0;20,77;799,65;15,37;0,74
27;95;2;17.08.2017 7:46:33;18.08.2017 7:51:37;1;20,77;799,65;15,37;0,74
27;95;5;17.08.2017 7:46:33;18.08.2017 7:51:37;0;96,51;3604,65;71,42;0,74
28;22;1;18.08.2017 7:52:12;19.08.2017 7:49:15;0;299,09;4486,35;161,51;0,54
28;22;2;18.08.2017 7:52:12;19.08.2017 7:49:15;1;213,59;3203,85;115,34;0,54
28;22;5;18.08.2017 7:52:12;19.08.2017 7:49:15;0;1056,94;15061,44;570,75;0,54
28;60;1;18.08.2017 7:52:12;19.08.2017 7:49:15;0;27,39;999,74;23,01;0,84
28;60;5;18.08.2017 7:52:12;19.08.2017 7:49:15;0;10;354,1;8,4;0,84
28;92;1;18.08.2017 7:52:12;19.08.2017 7:49:15;0;124,85;4432,19;92,39;0,74
28;92;2;18.08.2017 7:52:12;19.08.2017 7:49:15;1;73,01;2591,86;54,03;0,74
28;92;5;18.08.2017 7:52:12;19.08.2017 7:49:15;0;136,56;4703,12;101,05;0,74
28;95;1;18.08.2017 7:52:12;19.08.2017 7:49:15;0;26,77;999,86;19,81;0,74
28;95;2;18.08.2017 7:52:12;19.08.2017 7:49:15;1;97,29;3745,67;71,99;0,74
28;95;5;18.08.2017 7:52:12;19.08.2017 7:49:15;0;115,92;4329,61;85,78;0,74
