253;92;8;29.03.2018 7:32:58;30.03.2018 7:22:48;72533,86;72841,85;307,99;0
253;92;9;29.03.2018 7:32:58;30.03.2018 7:22:48;5256,5;5276,5;20;0
253;92;10;29.03.2018 7:32:58;30.03.2018 7:22:48;23336,02;23423,79;87,77;0
253;60;7;29.03.2018 7:32:58;30.03.2018 7:22:48;6596,62;6596,62;0;0
253;60;8;29.03.2018 7:32:58;30.03.2018 7:22:48;10563,68;10588,57;24,89;0
253;60;9;29.03.2018 7:32:58;30.03.2018 7:22:48;21936,14;21936,14;0;0
253;60;10;29.03.2018 7:32:58;30.03.2018 7:22:48;43291,95;43291,95;0;0
253;50;5;29.03.2018 7:32:58;30.03.2018 7:22:48;37197,89;37237,89;40;0
253;50;6;29.03.2018 7:32:58;30.03.2018 7:22:48;45620,74;45897,69;276,95;0
253;22;1;29.03.2018 7:32:58;30.03.2018 7:22:48;132813,88;133494,76;680,88;0
253;22;2;29.03.2018 7:32:58;30.03.2018 7:22:48;65577,16;65978,3;401,14;0
253;22;3;29.03.2018 7:32:58;30.03.2018 7:22:48;360819,8;361838,85;1019,05;0
253;22;4;29.03.2018 7:32:58;30.03.2018 7:22:48;90200,53;90523,63;323,1;0
254;95;5;30.03.2018 7:23:46;31.03.2018 7:28:37;11511,89;11663,45;151,56;0
254;95;6;30.03.2018 7:23:46;31.03.2018 7:28:37;2851,79;2851,79;0;0
254;95;7;30.03.2018 7:23:46;31.03.2018 7:28:37;45131,52;45362,8;231,28;0
254;95;8;30.03.2018 7:23:46;31.03.2018 7:28:37;23693,09;23837,31;144,22;0
254;92;5;30.03.2018 7:23:46;31.03.2018 7:28:37;52225,71;52502,88;277,17;0
254;92;6;30.03.2018 7:23:46;31.03.2018 7:28:37;8972,46;9028,56;56,1;0
254;92;7;30.03.2018 7:23:46;31.03.2018 7:28:37;204519,42;205562,73;1043,31;0
254;92;8;30.03.2018 7:23:46;31.03.2018 7:28:37;72841,85;73188,31;346,46;0
254;92;9;30.03.2018 7:23:46;31.03.2018 7:28:37;5276,5;5276,5;0;0
254;92;10;30.03.2018 7:23:46;31.03.2018 7:28:37;23423,79;23637,99;214,2;0
254;60;7;30.03.2018 7:23:46;31.03.2018 7:28:37;6596,62;6608,82;12,2;0
254;60;8;30.03.2018 7:23:46;31.03.2018 7:28:37;10588,57;10601,02;12,45;0
254;60;9;30.03.2018 7:23:46;31.03.2018 7:28:37;21936,14;21936,14;0;0
254;60;10;30.03.2018 7:23:46;31.03.2018 7:28:37;43291,95;43441,95;150;0
254;50;5;30.03.2018 7:23:46;31.03.2018 7:28:37;37237,89;37347,48;109,59;0
254;50;6;30.03.2018 7:23:46;31.03.2018 7:28:37;45897,69;46732,95;835,26;0
254;22;1;30.03.2018 7:23:46;31.03.2018 7:28:37;133494,76;134037,29;542,53;0
254;22;2;30.03.2018 7:23:46;31.03.2018 7:28:37;65978,3;66364,7;386,4;0
254;22;3;30.03.2018 7:23:46;31.03.2018 7:28:37;361838,85;363153,1;1314,25;0
254;22;4;30.03.2018 7:23:46;31.03.2018 7:28:37;90523,63;91127,79;604,16;0
255;95;5;31.03.2018 7:29:16;01.04.2018 7:16:25;11663,45;11793,23;129,78;0
255;95;6;31.03.2018 7:29:16;01.04.2018 7:16:25;2851,79;2859,31;7,52;0
255;95;7;31.03.2018 7:29:16;01.04.2018 7:16:25;45362,8;45528,76;165,96;0
255;95;8;31.03.2018 7:29:16;01.04.2018 7:16:25;23837,31;23903,66;66,35;0
255;92;5;31.03.2018 7:29:16;01.04.2018 7:16:25;52502,88;52778,96;276,08;0
255;92;6;31.03.2018 7:29:16;01.04.2018 7:16:25;9028,56;9083,62;55,06;0
255;92;7;31.03.2018 7:29:16;01.04.2018 7:16:25;205562,73;206362,35;799,62;0
255;92;8;31.03.2018 7:29:16;01.04.2018 7:16:25;73188,31;73508,97;320,66;0
255;92;9;31.03.2018 7:29:16;01.04.2018 7:16:25;5276,5;5284,89;8,39;0
255;92;10;31.03.2018 7:29:16;01.04.2018 7:16:25;23637,99;23723,82;85,83;0
255;60;7;31.03.2018 7:29:16;01.04.2018 7:16:25;6608,82;6608,82;0;0
255;60;8;31.03.2018 7:29:16;01.04.2018 7:16:25;10601,02;10610,98;9,96;0
255;60;9;31.03.2018 7:29:16;01.04.2018 7:16:25;21936,14;21975,9;39,76;0
255;60;10;31.03.2018 7:29:16;01.04.2018 7:16:25;43441,95;43441,95;0;0
255;50;5;31.03.2018 7:29:16;01.04.2018 7:16:25;37347,48;37936,53;589,05;0
255;50;6;31.03.2018 7:29:16;01.04.2018 7:16:25;46732,95;47602,95;870;0
255;22;1;31.03.2018 7:29:16;01.04.2018 7:16:25;134037,29;134707,89;670,6;0
255;22;2;31.03.2018 7:29:16;01.04.2018 7:16:25;66364,7;66494,26;129,56;0
255;22;3;31.03.2018 7:29:16;01.04.2018 7:16:25;363153,1;363916,8;763,7;0
255;22;4;31.03.2018 7:29:16;01.04.2018 7:16:25;91127,79;91652,23;524,44;0
256;95;5;01.04.2018 7:17:22;02.04.2018 7:19:00;11793,23;11837,01;43,78;0
256;95;6;01.04.2018 7:17:22;02.04.2018 7:19:00;2859,31;2859,31;0;0
256;95;7;01.04.2018 7:17:22;02.04.2018 7:19:00;45528,76;45559,4;30,64;0
256;95;8;01.04.2018 7:17:22;02.04.2018 7:19:00;23903,66;23950,83;47,17;0
256;92;5;01.04.2018 7:17:22;02.04.2018 7:19:00;52778,96;52890,15;111,19;0
256;92;6;01.04.2018 7:17:22;02.04.2018 7:19:00;9083,62;9103,18;19,56;0
256;92;7;01.04.2018 7:17:22;02.04.2018 7:19:00;206362,35;207012,37;650,02;0
256;92;8;01.04.2018 7:17:22;02.04.2018 7:19:00;73508,97;73750,59;241,62;0
256;92;9;01.04.2018 7:17:22;02.04.2018 7:19:00;5284,89;5373,45;88,56;0
256;92;10;01.04.2018 7:17:22;02.04.2018 7:19:00;23723,82;23811,56;87,74;0
256;60;7;01.04.2018 7:17:22;02.04.2018 7:19:00;6608,82;6608,82;0;0
256;60;8;01.04.2018 7:17:22;02.04.2018 7:19:00;10610,98;10699,52;88,54;0
256;60;9;01.04.2018 7:17:22;02.04.2018 7:19:00;21975,9;22000,79;24,89;0
256;60;10;01.04.2018 7:17:22;02.04.2018 7:19:00;43441,95;43466,35;24,4;0
256;50;5;01.04.2018 7:17:22;02.04.2018 7:19:00;37936,53;37936,53;0;0
256;50;6;01.04.2018 7:17:22;02.04.2018 7:19:00;47602,95;47908,28;305,33;0
256;22;1;01.04.2018 7:17:22;02.04.2018 7:19:00;134707,89;134897,63;189,74;0
256;22;2;01.04.2018 7:17:22;02.04.2018 7:19:00;66494,26;66603,56;109,3;0
256;22;3;01.04.2018 7:17:22;02.04.2018 7:19:00;363916,8;365018,49;1101,69;0
256;22;4;01.04.2018 7:17:22;02.04.2018 7:19:00;91652,23;92047,83;395,6;0
257;95;5;02.04.2018 7:19:28;03.04.2018 7:28:41;11837,01;11859,58;22,57;0
257;95;6;02.04.2018 7:19:28;03.04.2018 7:28:41;2859,31;2859,31;0;0
257;95;7;02.04.2018 7:19:28;03.04.2018 7:28:41;45559,4;45716,72;157,32;0
257;95;8;02.04.2018 7:19:28;03.04.2018 7:28:41;23950,83;24012,24;61,41;0
257;92;5;02.04.2018 7:19:28;03.04.2018 7:28:41;52890,15;53079,17;189,02;0
257;92;6;02.04.2018 7:19:28;03.04.2018 7:28:41;9103,18;9114,16;10,98;0
257;92;7;02.04.2018 7:19:28;03.04.2018 7:28:41;207012,37;208141,57;1129,2;0
257;92;8;02.04.2018 7:19:28;03.04.2018 7:28:41;73750,59;73986,13;235,54;0
257;92;9;02.04.2018 7:19:28;03.04.2018 7:28:41;5373,45;5392,06;18,61;0
257;92;10;02.04.2018 7:19:28;03.04.2018 7:28:41;23811,56;23857,12;45,56;0
257;60;7;02.04.2018 7:19:28;03.04.2018 7:28:41;6608,82;6755,18;146,36;0
257;60;8;02.04.2018 7:19:28;03.04.2018 7:28:41;10699,52;10748,31;48,79;0
257;60;9;02.04.2018 7:19:28;03.04.2018 7:28:41;22000,79;22020,79;20;0
257;60;10;02.04.2018 7:19:28;03.04.2018 7:28:41;43466,35;44386,35;920;0
257;50;5;02.04.2018 7:19:28;03.04.2018 7:28:41;37936,53;37976,53;40;0
257;50;6;02.04.2018 7:19:28;03.04.2018 7:28:41;47908,28;48369,22;460,94;0
257;22;1;02.04.2018 7:19:28;03.04.2018 7:28:41;134897,63;135567,13;669,5;0
257;22;2;02.04.2018 7:19:28;03.04.2018 7:28:41;66603,56;67290,94;687,38;0
257;22;3;02.04.2018 7:19:28;03.04.2018 7:28:41;365018,49;365719,32;700,83;0
257;22;4;02.04.2018 7:19:28;03.04.2018 7:28:41;92047,83;92511,52;463,69;0
258;95;5;03.04.2018 7:29:17;04.04.2018 7:20:35;11859,58;11884,13;24,55;0
258;95;6;03.04.2018 7:29:17;04.04.2018 7:20:35;2859,31;2859,31;0;0
258;95;7;03.04.2018 7:29:17;04.04.2018 7:20:35;45716,72;45997,87;281,15;0
258;95;8;03.04.2018 7:29:17;04.04.2018 7:20:35;24012,24;24113,53;101,29;0
258;92;5;03.04.2018 7:29:17;04.04.2018 7:20:35;53079,17;53320,83;241,66;0
258;92;6;03.04.2018 7:29:17;04.04.2018 7:20:35;9114,16;9134,16;20;0
258;92;7;03.04.2018 7:29:17;04.04.2018 7:20:35;208141,57;208855,74;714,17;0
258;92;8;03.04.2018 7:29:17;04.04.2018 7:20:35;73986,13;74231,99;245,86;0
258;92;9;03.04.2018 7:29:17;04.04.2018 7:20:35;5392,06;5432,06;40;0
258;92;10;03.04.2018 7:29:17;04.04.2018 7:20:35;23857,12;23961,71;104,59;0
258;60;7;03.04.2018 7:29:17;04.04.2018 7:20:35;6755,18;6755,18;0;0
258;60;8;03.04.2018 7:29:17;04.04.2018 7:20:35;10748,31;10748,31;0;0
258;60;9;03.04.2018 7:29:17;04.04.2018 7:20:35;22020,79;22280,51;259,72;0
258;60;10;03.04.2018 7:29:17;04.04.2018 7:20:35;44386,35;44386,35;0;0
258;50;5;03.04.2018 7:29:17;04.04.2018 7:20:35;37976,53;38497,43;520,9;0
258;50;6;03.04.2018 7:29:17;04.04.2018 7:20:35;48369,22;49029,49;660,27;0
258;22;1;03.04.2018 7:29:17;04.04.2018 7:20:35;135567,13;136250,71;683,58;0
258;22;2;03.04.2018 7:29:17;04.04.2018 7:20:35;67290,94;68008,39;717,45;0
258;22;3;03.04.2018 7:29:17;04.04.2018 7:20:35;365719,32;366601,04;881,72;0
258;22;4;03.04.2018 7:29:17;04.04.2018 7:20:35;92511,52;92862,46;350,94;0
259;95;5;04.04.2018 7:21:04;05.04.2018 7:32:27;11884,13;11940,99;56,86;0
259;95;6;04.04.2018 7:21:04;05.04.2018 7:32:27;2859,31;2859,31;0;0
259;95;7;04.04.2018 7:21:04;05.04.2018 7:32:27;45997,87;46197,16;199,29;0
259;95;8;04.04.2018 7:21:04;05.04.2018 7:32:27;24113,53;24216,26;102,73;0
259;92;5;04.04.2018 7:21:04;05.04.2018 7:32:27;53320,83;53570,2;249,37;0
259;92;6;04.04.2018 7:21:04;05.04.2018 7:32:27;9134,16;9178,99;44,83;0
259;92;7;04.04.2018 7:21:04;05.04.2018 7:32:27;208855,74;209870,47;1014,73;0
259;92;8;04.04.2018 7:21:04;05.04.2018 7:32:27;74231,99;74577,85;345,86;0
259;92;9;04.04.2018 7:21:04;05.04.2018 7:32:27;5432,06;5465,6;33,54;0
259;92;10;04.04.2018 7:21:04;05.04.2018 7:32:27;23961,71;24149,91;188,2;0
259;60;7;04.04.2018 7:21:04;05.04.2018 7:32:27;6755,18;6803,97;48,79;0
259;60;8;04.04.2018 7:21:04;05.04.2018 7:32:27;10748,31;10760,51;12,2;0
259;60;9;04.04.2018 7:21:04;05.04.2018 7:32:27;22280,51;22322,71;42,2;0
259;60;10;04.04.2018 7:21:04;05.04.2018 7:32:27;44386,35;44386,35;0;0
259;50;5;04.04.2018 7:21:04;05.04.2018 7:32:27;38497,43;38728,38;230,95;0
259;50;6;04.04.2018 7:21:04;05.04.2018 7:32:27;49029,49;49801,49;772;0
259;22;1;04.04.2018 7:21:04;05.04.2018 7:32:27;136250,71;137008,86;758,15;0
259;22;2;04.04.2018 7:21:04;05.04.2018 7:32:27;68008,39;68309,3;300,91;0
259;22;3;04.04.2018 7:21:04;05.04.2018 7:32:27;366601,04;367748,65;1147,61;0
259;22;4;04.04.2018 7:21:04;05.04.2018 7:32:27;92862,46;93321,66;459,2;0
260;95;5;05.04.2018 7:35:44;06.04.2018 7:32:53;11940,99;11940,99;0;0
260;95;6;05.04.2018 7:35:44;06.04.2018 7:32:53;2859,31;2859,31;0;0
260;95;7;05.04.2018 7:35:44;06.04.2018 7:32:53;46197,16;46442,93;245,77;0
260;95;8;05.04.2018 7:35:44;06.04.2018 7:32:53;24216,26;24329,62;113,36;0
260;92;5;05.04.2018 7:35:44;06.04.2018 7:32:53;53570,2;53752,19;181,99;0
260;92;6;05.04.2018 7:35:44;06.04.2018 7:32:53;9178,99;9213,82;34,83;0
260;92;7;05.04.2018 7:35:44;06.04.2018 7:32:53;209870,47;210845,41;974,94;0
260;92;8;05.04.2018 7:35:44;06.04.2018 7:32:53;74577,85;74846,56;268,71;0
260;92;9;05.04.2018 7:35:44;06.04.2018 7:32:53;5465,6;5465,6;0;0
260;92;10;05.04.2018 7:35:44;06.04.2018 7:32:53;24149,91;24314,88;164,97;0
260;60;7;05.04.2018 7:35:44;06.04.2018 7:32:53;6803,97;6803,97;0;0
260;60;8;05.04.2018 7:35:44;06.04.2018 7:32:53;10760,51;10760,51;0;0
260;60;9;05.04.2018 7:35:44;06.04.2018 7:32:53;22322,71;22433,98;111,27;0
260;60;10;05.04.2018 7:35:44;06.04.2018 7:32:53;44386,35;44386,35;0;0
260;50;5;05.04.2018 7:35:44;06.04.2018 7:32:53;38728,38;39113,28;384,9;0
260;50;6;05.04.2018 7:35:44;06.04.2018 7:32:53;49801,49;50254,2;452,71;0
260;22;1;05.04.2018 7:35:44;06.04.2018 7:32:53;137008,86;137618,84;609,98;0
260;22;2;05.04.2018 7:35:44;06.04.2018 7:32:53;68309,3;68635,4;326,1;0
260;22;3;05.04.2018 7:35:44;06.04.2018 7:32:53;367748,65;369029,64;1280,99;0
260;22;4;05.04.2018 7:35:44;06.04.2018 7:32:53;93321,66;93609,43;287,77;0
261;95;5;06.04.2018 7:33:23;07.04.2018 7:15:42;11940,99;11966,77;25,78;0
261;95;6;06.04.2018 7:33:23;07.04.2018 7:15:42;2859,31;2859,31;0;0
261;95;7;06.04.2018 7:33:23;07.04.2018 7:15:42;46442,93;46754,01;311,08;0
261;95;8;06.04.2018 7:33:23;07.04.2018 7:15:42;24329,62;24519,35;189,73;0
261;92;5;06.04.2018 7:33:23;07.04.2018 7:15:42;53752,19;54164,36;412,17;0
261;92;6;06.04.2018 7:33:23;07.04.2018 7:15:42;9213,82;9297,77;83,95;0
261;92;7;06.04.2018 7:33:23;07.04.2018 7:15:42;210845,41;211850,1;1004,69;0
261;92;8;06.04.2018 7:33:23;07.04.2018 7:15:42;74846,56;75156,6;310,04;0
261;92;9;06.04.2018 7:33:23;07.04.2018 7:15:42;5465,6;5473,72;8,12;0
261;92;10;06.04.2018 7:33:23;07.04.2018 7:15:42;24314,88;24514,33;199,45;0
261;60;7;06.04.2018 7:33:23;07.04.2018 7:15:42;6803,97;6828,37;24,4;0
261;60;8;06.04.2018 7:33:23;07.04.2018 7:15:42;10760,51;10860,93;100,42;0
261;60;9;06.04.2018 7:33:23;07.04.2018 7:15:42;22433,98;22458,38;24,4;0
261;60;10;06.04.2018 7:33:23;07.04.2018 7:15:42;44386,35;44826,35;440;0
261;50;5;06.04.2018 7:33:23;07.04.2018 7:15:42;39113,28;39484,91;371,63;0
261;50;6;06.04.2018 7:33:23;07.04.2018 7:15:42;50254,2;50424,87;170,67;0
261;22;1;06.04.2018 7:33:23;07.04.2018 7:15:42;137618,84;138239,47;620,63;0
261;22;2;06.04.2018 7:33:23;07.04.2018 7:15:42;68635,4;68952,05;316,65;0
261;22;3;06.04.2018 7:33:23;07.04.2018 7:15:42;369029,64;370802,34;1772,7;0
261;22;4;06.04.2018 7:33:23;07.04.2018 7:15:42;93609,43;94342,29;732,86;0
262;95;5;07.04.2018 7:16:13;08.04.2018 7:10:33;11966,77;12009,61;42,84;0
262;95;6;07.04.2018 7:16:13;08.04.2018 7:10:33;2859,31;2859,31;0;0
262;95;7;07.04.2018 7:16:13;08.04.2018 7:10:33;46754,01;47009,23;255,22;0
262;95;8;07.04.2018 7:16:13;08.04.2018 7:10:33;24519,35;24567,64;48,29;0
262;92;5;07.04.2018 7:16:13;08.04.2018 7:10:33;54164,36;54410,54;246,18;0
262;92;6;07.04.2018 7:16:13;08.04.2018 7:10:33;9297,77;9297,77;0;0
262;92;7;07.04.2018 7:16:13;08.04.2018 7:10:33;211850,1;212619,35;769,25;0
262;92;8;07.04.2018 7:16:13;08.04.2018 7:10:33;75156,6;75412,88;256,28;0
262;92;9;07.04.2018 7:16:13;08.04.2018 7:10:33;5473,72;5477,78;4,06;0
262;92;10;07.04.2018 7:16:13;08.04.2018 7:10:33;24514,33;24623,06;108,73;0
262;60;7;07.04.2018 7:16:13;08.04.2018 7:10:33;6828,37;6828,37;0;0
262;60;8;07.04.2018 7:16:13;08.04.2018 7:10:33;10860,93;10870,93;10;0
262;60;9;07.04.2018 7:16:13;08.04.2018 7:10:33;22458,38;22488,38;30;0
262;60;10;07.04.2018 7:16:13;08.04.2018 7:10:33;44826,35;44826,35;0;0
262;50;5;07.04.2018 7:16:13;08.04.2018 7:10:33;39484,91;39750,07;265,16;0
262;50;6;07.04.2018 7:16:13;08.04.2018 7:10:33;50424,87;50798,49;373,62;0
262;22;1;07.04.2018 7:16:13;08.04.2018 7:10:33;138239,47;138610,93;371,46;0
262;22;2;07.04.2018 7:16:13;08.04.2018 7:10:33;68952,05;68952,05;0;0
262;22;3;07.04.2018 7:16:13;08.04.2018 7:10:33;370802,34;371613;810,66;0
262;22;4;07.04.2018 7:16:13;08.04.2018 7:10:33;94342,29;94724,97;382,68;0
263;95;5;08.04.2018 7:11:15;09.04.2018 7:30:23;12009,61;12045,39;35,78;0
263;95;6;08.04.2018 7:11:15;09.04.2018 7:30:23;2859,31;2859,31;0;0
263;95;7;08.04.2018 7:11:15;09.04.2018 7:30:23;47009,23;47156,85;147,62;0
263;95;8;08.04.2018 7:11:15;09.04.2018 7:30:23;24567,64;24626,4;58,76;0
263;92;5;08.04.2018 7:11:15;09.04.2018 7:30:23;54410,54;54590,76;180,22;0
263;92;6;08.04.2018 7:11:15;09.04.2018 7:30:23;9297,77;9297,77;0;0
263;92;7;08.04.2018 7:11:15;09.04.2018 7:30:23;212619,35;213248,01;628,66;0
263;92;8;08.04.2018 7:11:15;09.04.2018 7:30:23;75412,88;75604,72;191,84;0
263;92;9;08.04.2018 7:11:15;09.04.2018 7:30:23;5477,78;5488,6;10,82;0
263;92;10;08.04.2018 7:11:15;09.04.2018 7:30:23;24623,06;24681,75;58,69;0
263;60;7;08.04.2018 7:11:15;09.04.2018 7:30:23;6828,37;6865,72;37,35;0
263;60;8;08.04.2018 7:11:15;09.04.2018 7:30:23;10870,93;10870,93;0;0
263;60;9;08.04.2018 7:11:15;09.04.2018 7:30:23;22488,38;22488,38;0;0
263;60;10;08.04.2018 7:11:15;09.04.2018 7:30:23;44826,35;44826,35;0;0
263;50;5;08.04.2018 7:11:15;09.04.2018 7:30:23;39750,07;39750,07;0;0
263;50;6;08.04.2018 7:11:15;09.04.2018 7:30:23;50798,49;51092,99;294,5;0
263;22;1;08.04.2018 7:11:15;09.04.2018 7:30:23;138610,93;138755,01;144,08;0
263;22;2;08.04.2018 7:11:15;09.04.2018 7:30:23;68952,05;69256,84;304,79;0
263;22;3;08.04.2018 7:11:15;09.04.2018 7:30:23;371613;371949,66;336,66;0
263;22;4;08.04.2018 7:11:15;09.04.2018 7:30:23;94724,97;95555,42;830,45;0
264;95;5;09.04.2018 7:31:23;10.04.2018 7:23:53;12045,39;12095,92;50,53;0
264;95;6;09.04.2018 7:31:23;10.04.2018 7:23:53;2859,31;2897,08;37,77;0
264;95;7;09.04.2018 7:31:23;10.04.2018 7:23:53;47156,85;47269,05;112,2;0
264;95;8;09.04.2018 7:31:23;10.04.2018 7:23:53;24626,4;24706,05;79,65;0
264;92;5;09.04.2018 7:31:23;10.04.2018 7:23:53;54590,76;54811,39;220,63;0
264;92;6;09.04.2018 7:31:23;10.04.2018 7:23:53;9297,77;9344,63;46,86;0
264;92;7;09.04.2018 7:31:23;10.04.2018 7:23:53;213248,01;214164,52;916,51;0
264;92;8;09.04.2018 7:31:23;10.04.2018 7:23:53;75604,72;75850,74;246,02;0
264;92;9;09.04.2018 7:31:23;10.04.2018 7:23:53;5488,6;5528,96;40,36;0
264;92;10;09.04.2018 7:31:23;10.04.2018 7:23:53;24681,75;24804,68;122,93;0
264;60;7;09.04.2018 7:31:23;10.04.2018 7:23:53;6865,72;6865,72;0;0
264;60;8;09.04.2018 7:31:23;10.04.2018 7:23:53;10870,93;10870,93;0;0
264;60;9;09.04.2018 7:31:23;10.04.2018 7:23:53;22488,38;22499,59;11,21;0
264;60;10;09.04.2018 7:31:23;10.04.2018 7:23:53;44826,35;45390,75;564,4;0
264;50;5;09.04.2018 7:31:23;10.04.2018 7:23:53;39750,07;39977,14;227,07;0
264;50;6;09.04.2018 7:31:23;10.04.2018 7:23:53;51092,99;51370,58;277,59;0
264;22;1;09.04.2018 7:31:23;10.04.2018 7:23:53;138755,01;139258,16;503,15;0
264;22;2;09.04.2018 7:31:23;10.04.2018 7:23:53;69256,84;69955,82;698,98;0
264;22;3;09.04.2018 7:31:23;10.04.2018 7:23:53;371949,66;373085,54;1135,88;0
264;22;4;09.04.2018 7:31:23;10.04.2018 7:23:53;95555,42;95903,21;347,79;0
265;95;5;10.04.2018 7:24:31;11.04.2018 7:17:07;12095,92;12171,21;75,29;0
265;95;6;10.04.2018 7:24:31;11.04.2018 7:17:07;2897,08;2897,08;0;0
265;95;7;10.04.2018 7:24:31;11.04.2018 7:17:07;47269,05;47539,1;270,05;0
265;95;8;10.04.2018 7:24:31;11.04.2018 7:17:07;24706,05;24856,41;150,36;0
265;92;5;10.04.2018 7:24:31;11.04.2018 7:17:07;54811,39;54950,26;138,87;0
265;92;6;10.04.2018 7:24:31;11.04.2018 7:17:07;9344,63;9372,22;27,59;0
265;92;7;10.04.2018 7:24:31;11.04.2018 7:17:07;214164,52;215117,76;953,24;0
265;92;8;10.04.2018 7:24:31;11.04.2018 7:17:07;75850,74;76232;381,26;0
265;92;9;10.04.2018 7:24:31;11.04.2018 7:17:07;5528,96;5576,59;47,63;0
265;92;10;10.04.2018 7:24:31;11.04.2018 7:17:07;24804,68;24883,02;78,34;0
265;60;7;10.04.2018 7:24:31;11.04.2018 7:17:07;6865,72;6890,62;24,9;0
265;60;8;10.04.2018 7:24:31;11.04.2018 7:17:07;10870,93;10870,93;0;0
265;60;9;10.04.2018 7:24:31;11.04.2018 7:17:07;22499,59;22509,59;10;0
265;60;10;10.04.2018 7:24:31;11.04.2018 7:17:07;45390,75;45783,75;393;0
265;50;5;10.04.2018 7:24:31;11.04.2018 7:17:07;39977,14;40162,04;184,9;0
265;50;6;10.04.2018 7:24:31;11.04.2018 7:17:07;51370,58;51591,55;220,97;0
265;22;1;10.04.2018 7:24:31;11.04.2018 7:17:07;139258,16;139904,4;646,24;0
265;22;2;10.04.2018 7:24:31;11.04.2018 7:17:07;69955,82;70178,82;223;0
265;22;3;10.04.2018 7:24:31;11.04.2018 7:17:07;373085,54;374084,62;999,08;0
265;22;4;10.04.2018 7:24:31;11.04.2018 7:17:07;95903,21;96245,19;341,98;0
266;95;5;11.04.2018 7:17:47;12.04.2018 7:18:20;12171,21;12196,73;25,52;0
266;95;6;11.04.2018 7:17:47;12.04.2018 7:18:20;2897,08;2897,08;0;0
266;95;7;11.04.2018 7:17:47;12.04.2018 7:18:20;47539,1;47939,9;400,8;0
266;95;8;11.04.2018 7:17:47;12.04.2018 7:18:20;24856,41;24909,44;53,03;0
266;92;5;11.04.2018 7:17:47;12.04.2018 7:18:20;54950,26;55068,56;118,3;0
266;92;6;11.04.2018 7:17:47;12.04.2018 7:18:20;9372,22;9386,02;13,8;0
266;92;7;11.04.2018 7:17:47;12.04.2018 7:18:20;215117,76;215805,55;687,79;0
266;92;8;11.04.2018 7:17:47;12.04.2018 7:18:20;76232;76539,85;307,85;0
266;92;9;11.04.2018 7:17:47;12.04.2018 7:18:20;5576,59;5576,59;0;0
266;92;10;11.04.2018 7:17:47;12.04.2018 7:18:20;24883,02;24969,58;86,56;0
266;60;7;11.04.2018 7:17:47;12.04.2018 7:18:20;6890,62;6900,38;9,76;0
266;60;8;11.04.2018 7:17:47;12.04.2018 7:18:20;10870,93;10870,93;0;0
266;60;9;11.04.2018 7:17:47;12.04.2018 7:18:20;22509,59;22593,99;84,4;0
266;60;10;11.04.2018 7:17:47;12.04.2018 7:18:20;45783,75;45783,75;0;0
266;50;5;11.04.2018 7:17:47;12.04.2018 7:18:20;40162,04;40232,04;70;0
266;50;6;11.04.2018 7:17:47;12.04.2018 7:18:20;51591,55;52222,93;631,38;0
266;22;1;11.04.2018 7:17:47;12.04.2018 7:18:20;139904,4;140538,32;633,92;0
266;22;2;11.04.2018 7:17:47;12.04.2018 7:18:20;70178,82;70548,59;369,77;0
266;22;3;11.04.2018 7:17:47;12.04.2018 7:18:20;374084,62;375489,22;1404,6;0
266;22;4;11.04.2018 7:17:47;12.04.2018 7:18:20;96245,19;96689,9;444,71;0
267;95;5;12.04.2018 7:19:18;13.04.2018 7:27:09;12196,73;12253,25;56,52;0
267;95;6;12.04.2018 7:19:18;13.04.2018 7:27:09;2897,08;2897,08;0;0
267;95;7;12.04.2018 7:19:18;13.04.2018 7:27:09;47939,9;48163,33;223,43;0
267;95;8;12.04.2018 7:19:18;13.04.2018 7:27:09;24909,44;24909,44;0;0
267;92;5;12.04.2018 7:19:18;13.04.2018 7:27:09;55068,56;55280,86;212,3;0
267;92;6;12.04.2018 7:19:18;13.04.2018 7:27:09;9386,02;9386,02;0;0
267;92;7;12.04.2018 7:19:18;13.04.2018 7:27:09;215805,55;216726,78;921,23;0
267;92;8;12.04.2018 7:19:18;13.04.2018 7:27:09;76539,85;76843,28;303,43;0
267;92;9;12.04.2018 7:19:18;13.04.2018 7:27:09;5576,59;5624,49;47,9;0
267;92;10;12.04.2018 7:19:18;13.04.2018 7:27:09;24969,58;25104,84;135,26;0
267;60;7;12.04.2018 7:19:18;13.04.2018 7:27:09;6900,38;6900,38;0;0
267;60;8;12.04.2018 7:19:18;13.04.2018 7:27:09;10870,93;10900,81;29,88;0
267;60;9;12.04.2018 7:19:18;13.04.2018 7:27:09;22593,99;22613,99;20;0
267;60;10;12.04.2018 7:19:18;13.04.2018 7:27:09;45783,75;45783,75;0;0
267;50;5;12.04.2018 7:19:18;13.04.2018 7:27:09;40232,04;40497,32;265,28;0
267;50;6;12.04.2018 7:19:18;13.04.2018 7:27:09;52222,93;52652,41;429,48;0
267;22;1;12.04.2018 7:19:18;13.04.2018 7:27:09;140538,32;141108,24;569,92;0
267;22;2;12.04.2018 7:19:18;13.04.2018 7:27:09;70548,59;71215,5;666,91;0
267;22;3;12.04.2018 7:19:18;13.04.2018 7:27:09;375489,22;376575,68;1086,46;0
267;22;4;12.04.2018 7:19:18;13.04.2018 7:27:09;96689,9;97227,12;537,22;0
268;95;5;13.04.2018 7:27:52;14.04.2018 7:27:24;12253,25;12308,35;55,1;0
